"tax.1","tax.2","tax.3","tax.4","tax.5","tax.6","tax.7","tax.8","tax.9","tax.10","religion.1","religion.2","religion.3","religion.4","religion.5","religion.6","religion.7","religion.8","religion.9","religion.10","free_election.1","free_election.2","free_election.3","free_election.4","free_election.5","free_election.6","free_election.7","free_election.8","free_election.9","free_election.10","state_aid.1","state_aid.2","state_aid.3","state_aid.4","state_aid.5","state_aid.6","state_aid.7","state_aid.8","state_aid.9","state_aid.10","civil_rights.1","civil_rights.2","civil_rights.3","civil_rights.4","civil_rights.5","civil_rights.6","civil_rights.7","civil_rights.8","civil_rights.9","civil_rights.10","women.1","women.2","women.3","women.4","women.5","women.6","women.7","women.8","women.9","women.10"
0.0284181124619572,0.0362407803594452,0.0959439170367735,0.115922105638076,0.225943575413622,0.192374988268269,0.137628414857802,0.103272265473675,0.0435414622754821,0.0207143782148967,0.0582697421480114,0.138776282719661,0.151152218738626,0.188283118908835,0.173008137399157,0.157568639718154,0.0611548722386815,0.0427644722798556,0.0234086588742278,0.00561385697479002,0.00818809819911535,0.00459217235566266,0.0269331632823569,0.0465951832337536,0.0294326467251152,0.109438320963584,0.121746114967663,0.249347852286349,0.19931225719883,0.20441419078757,2.25850377038884e-38,0.0270936130789153,0.0667192815657312,0.130089948973069,0.125122463920226,0.183182594412178,0.202880406530532,0.155086840558585,0.0961597961644177,0.0136650547963472,0.0087423905029,0.0111299048645237,0.0247850068119321,0.026296963113197,0.120862508505103,0.138275152103278,0.232196100197739,0.177061883981843,0.213592603493426,0.0470574864260587,0.00786181938772898,0.0165810962839693,0.0201336527324899,0.0206439391760618,0.0714474092485422,0.0921459631697847,0.114397652104933,0.182773041402619,0.263984506092892,0.210030920400979
0.0359172275536371,7.7511656733706e-123,0.00898607625374901,0.0758350492594394,0.787047485447624,0.0508182773682141,0.010431204795589,1.01634369212582e-17,0.0142252039364285,0.0167394753853186,0.0629557371037528,3.47822997349872e-33,0.0207614147100392,0.035755524772697,0.839802271504235,0.025397370504726,1.07429806451385e-76,5.99458778885673e-65,3.4799257614441e-119,0.0153276814045498,0.00699825914463022,5.96046314402399e-54,0.0168754505905527,0.0166158050363726,0.832242443895995,0.0875242824081474,1.1332285107114e-24,0.00851982342861328,0.00607255690816518,0.0251513785875234,0.0154614144758305,1.50515870222806e-102,0.036586029583193,0.0126759278406015,0.82667332403446,0.0962136660133786,1.18025753083527e-07,1.58607236152985e-21,3.27722080384614e-63,0.0123895200267823,0.0247038991906046,0.0215981503071168,0.0249809975562975,0.0478491145231207,0.688737346740906,0.055253325283101,0.0525978137487417,0.0333498843199644,1.20376350528562e-80,0.0509294683301476,8.21619309542579e-40,0.00833769139531922,0.048432237517835,0.0733354987767006,0.648752838516518,0.0370725583040096,0.0294074474342557,0.0367239032289407,0.0146782742541792,0.103259550572242
0.249342192469988,0.0830352439003694,0.0738817251419225,0.0362715567597193,0.143261681550137,0.115478089084012,0.0899521274463651,0.07608399003012,0.0297422749278569,0.102951118689512,0.670949829120168,0.103716845943848,0.046889703997885,0.0279928693011524,0.0634433963686692,0.0207348247674132,0.0223411606953033,0.0130114733194797,0.00971870585061199,0.0212011906354701,0.0422909325831818,0.00756200605163088,0.00238503082480359,2.37485695197494e-60,0.00790597589666513,0.00532999191371857,0.00452967964127294,0.0131790336469572,0.0361169374565452,0.880700411985226,0.133977171380163,0.0720750529757522,0.0580818476191727,0.0750546605414814,0.117829740459447,0.103812009593712,0.112103479586534,0.0805879554167476,0.0474248534896111,0.19905322893738,0.0362362487692835,0.00635046498816453,0.00900685919806494,0.0113761608336722,0.0233808451261472,0.0137440274167783,0.0306304154403549,0.0783681034216462,0.0930444690686526,0.697862405737237,0.024119358085853,0.00599313740568284,0.00307242007065009,2.63568085679602e-39,0.0133584345659141,0.010998896558825,0.0169948000250614,0.0276747489313832,0.0441667867081353,0.853621417648497
